battery_id,car_model,battery_type,charging_speed,climate,depth_of_discharge,cycle_index,calendar_age_months,mileage_km,soh_percentage,capacity_Ah,voltage_V,temperature_C,internal_resistance_ohm,energy_throughput_kwh,total_lifespan_cycles,remaining_useful_cycles,remaining_useful_life_km,remaining_useful_life_months,eol_reached
BAT-TEST-L-07643,Chevy Bolt EV,LFP,Fast (DC),Hot,Deep (0-100%),3307,116.4,926936.9,37.1,29.73,330.51,49.3,0.146083,92007.88,5257,1950,585000,78.0,1
BAT-TEST-L-07644,BYD Blade EV,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),2619,106.4,721647.4,39.42,34.0,341.32,49.9,0.139373,77429.22,4323,1704,511200,68.2,1
BAT-TEST-L-07645,Model Y Performance,LFP,Ultra-Fast (HPC),Hot,Shallow (20-80%),1954,80.0,756552.2,63.32,50.14,341.49,34.4,0.100587,92792.75,5327,3373,1011900,134.9,1
BAT-TEST-L-07646,BYD Blade EV,LFP,Slow (AC),Cold,Shallow (20-80%),2317,117.3,801858.9,52.91,42.4,356.67,15.2,0.122373,91940.39,4920,2603,780900,104.1,1
BAT-TEST-L-07647,BYD Blade EV,LFP,Slow (AC),Hot,Moderate (10-90%),1408,61.7,365692.8,66.51,54.41,342.52,44.7,0.102497,70230.92,4204,2796,838800,111.8,1
BAT-TEST-L-07648,Model 3 Long Range,NCA,Ultra-Fast (HPC),Temperate,Moderate (10-90%),4723,232.4,1281734.5,18.23,15.2,335.35,45.9,0.179115,64575.26,5776,1053,315900,42.1,1
BAT-TEST-L-07649,Model Y Performance,NCA,Slow (AC),Temperate,Moderate (10-90%),3460,220.1,984125.0,13.93,8.53,351.66,23.6,0.168983,36137.99,4020,560,168000,22.4,1
BAT-TEST-L-07650,Model 3 Long Range,NMC,Slow (AC),Cold,Moderate (10-90%),1895,122.9,495688.5,53.44,41.05,340.11,17.6,0.11765,75952.24,4070,2175,652500,87.0,1
BAT-TEST-L-07651,Chevy Bolt EV,LFP,Slow (AC),Hot,Deep (0-100%),2965,194.7,832385.2,40.56,31.19,343.12,41.5,0.140447,90191.55,4988,2023,606900,80.9,1
BAT-TEST-L-07652,Model Y Performance,NCA,Slow (AC),Temperate,Moderate (10-90%),3027,112.2,1020046.6,47.02,37.51,349.04,41.8,0.133721,106743.42,5713,2686,805800,107.4,1
BAT-TEST-L-07653,BYD Blade EV,NMC,Slow (AC),Temperate,Moderate (10-90%),739,24.9,257178.4,87.3,70.92,342.9,29.0,0.071298,48384.46,5818,5079,1523700,203.2,0
BAT-TEST-L-07654,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2788,86.1,924179.1,52.56,43.22,339.36,43.0,0.124123,109893.18,5876,3088,926400,123.5,1
BAT-TEST-L-07655,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),1835,60.5,474384.7,54.71,43.61,334.69,34.8,0.118718,75295.76,4052,2217,665100,88.7,1
BAT-TEST-L-07656,Model Y Performance,NCA,Slow (AC),Temperate,Moderate (10-90%),3682,240.3,1220846.2,34.59,29.43,357.93,45.7,0.143833,95511.81,5629,1947,584100,77.9,1
BAT-TEST-L-07657,Model Y Performance,NCA,Slow (AC),Hot,Deep (0-100%),2792,127.6,1018998.2,44.49,35.66,342.5,19.9,0.134712,93163.39,5030,2238,671400,89.5,1
BAT-TEST-L-07658,Model Y Performance,NCA,Fast (DC),Temperate,Moderate (10-90%),2923,127.2,884454.3,28.51,23.36,345.28,40.9,0.155,62501.12,4089,1166,349800,46.6,1
BAT-TEST-L-07659,Tesla Model S,LFP,Fast (DC),Cold,Moderate (10-90%),354,15.0,92753.1,93.55,75.13,357.09,32.7,0.061283,24837.08,5487,5133,1539900,205.3,0
BAT-TEST-L-07660,Tesla Model S,NCA,Fast (DC),Cold,Shallow (20-80%),1359,45.9,456414.9,77.07,61.12,337.53,17.6,0.084144,78548.66,5925,4566,1369800,182.6,1
BAT-TEST-L-07661,BYD Blade EV,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),2902,89.4,880368.9,29.56,25.29,351.95,23.2,0.148177,64347.79,4120,1218,365400,48.7,1
BAT-TEST-L-07662,Model 3 Long Range,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),3212,171.4,1076506.1,23.07,17.22,332.34,46.3,0.164916,55583.44,4175,963,288900,38.5,1
BAT-TEST-L-07663,BYD Blade EV,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),2512,123.2,956761.6,42.44,33.45,340.72,39.1,0.148478,79962.5,4364,1852,555600,74.1,1
BAT-TEST-L-07664,BYD Blade EV,NMC,Slow (AC),Hot,Moderate (10-90%),2667,89.2,852750.2,35.83,30.2,338.14,40.5,0.14171,71659.9,4156,1489,446700,59.6,1
BAT-TEST-L-07665,Model Y Performance,LFP,Fast (DC),Hot,Deep (0-100%),355,12.9,123217.9,92.91,76.33,348.42,17.3,0.062519,24738.52,5010,4655,1396500,186.2,0
BAT-TEST-L-07666,BYD Blade EV,LFP,Fast (DC),Hot,Moderate (10-90%),3764,130.2,1285657.6,26.27,23.15,337.65,42.8,0.163454,74153.9,5105,1341,402300,53.6,1
BAT-TEST-L-07667,Tesla Model S,LFP,Slow (AC),Hot,Deep (0-100%),4497,180.6,1741345.5,22.25,16.95,355.78,19.2,0.165359,75052.44,5784,1287,386100,51.5,1
BAT-TEST-L-07668,Model 3 Long Range,LFP,Slow (AC),Hot,Shallow (20-80%),2255,76.4,779054.2,60.28,51.58,334.87,15.0,0.110212,101954.76,5678,3423,1026900,136.9,1
BAT-TEST-L-07669,Chevy Bolt EV,LFP,Fast (DC),Cold,Moderate (10-90%),2691,137.1,863373.2,50.89,40.09,348.16,26.9,0.123038,102706.39,5479,2788,836400,111.5,1
BAT-TEST-L-07670,Model 3 Long Range,NMC,Slow (AC),Temperate,Deep (0-100%),1222,49.2,360200.0,71.47,58.32,359.95,13.0,0.097985,65498.99,4283,3061,918300,122.4,1
BAT-TEST-L-07671,Tesla Model S,NCA,Slow (AC),Temperate,Moderate (10-90%),329,11.6,86895.7,93.8,74.34,345.08,11.6,0.052905,23144.32,5304,4975,1492500,199.0,0
BAT-TEST-L-07672,BYD Blade EV,LFP,Fast (DC),Cold,Moderate (10-90%),764,37.2,221394.4,85.94,69.49,356.57,26.2,0.080771,49244.3,5434,4670,1401000,186.8,0
BAT-TEST-L-07673,Model 3 Long Range,NMC,Ultra-Fast (HPC),Temperate,Moderate (10-90%),285,17.2,92923.4,94.79,75.74,332.88,10.8,0.048186,20261.99,5473,5188,1556400,207.5,0
BAT-TEST-L-07674,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Deep (0-100%),2068,86.0,630570.6,65.41,52.25,356.85,41.5,0.090984,101458.51,5979,3911,1173300,156.4,1
BAT-TEST-L-07675,Model Y Performance,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2008,104.2,567019.8,53.94,43.04,348.15,32.2,0.117139,81238.11,4360,2352,705600,94.1,1
BAT-TEST-L-07676,Model 3 Long Range,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),3822,120.0,1203790.1,10.73,9.93,334.44,49.8,0.185265,30747.24,4281,459,137700,18.4,1
BAT-TEST-L-07677,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),3503,108.0,1168961.4,14.03,10.71,358.86,24.6,0.177569,36865.3,4075,572,171600,22.9,1
BAT-TEST-L-07678,Model 3 Long Range,LFP,Slow (AC),Temperate,Deep (0-100%),2825,135.8,1128793.8,50.66,42.2,348.44,40.7,0.120953,107339.4,5726,2901,870300,116.0,1
BAT-TEST-L-07679,Model 3 Long Range,LFP,Ultra-Fast (HPC),Cold,Moderate (10-90%),2806,87.2,803178.4,32.26,26.54,343.82,18.2,0.152882,67881.39,4142,1336,400800,53.4,1
BAT-TEST-L-07680,Model 3 Long Range,NCA,Fast (DC),Hot,Moderate (10-90%),1938,106.7,679523.8,65.23,51.17,349.76,41.2,0.098715,94812.4,5574,3636,1090800,145.4,1
BAT-TEST-L-07681,BYD Blade EV,LFP,Fast (DC),Cold,Deep (0-100%),473,17.5,134776.4,90.3,72.96,347.8,36.7,0.064927,32033.57,4876,4403,1320900,176.1,0
BAT-TEST-L-07682,Tesla Model S,LFP,Fast (DC),Hot,Shallow (20-80%),4457,247.5,1332385.5,23.11,18.34,347.14,50.6,0.168406,77236.48,5796,1339,401700,53.6,1
BAT-TEST-L-07683,Chevy Bolt EV,NCA,Slow (AC),Temperate,Moderate (10-90%),2710,83.7,962702.8,38.22,29.37,359.04,46.9,0.140031,77679.0,4386,1676,502800,67.0,1
BAT-TEST-L-07684,BYD Blade EV,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),889,43.5,288888.1,77.88,61.67,344.91,19.2,0.080025,51928.0,4019,3130,939000,125.2,1
BAT-TEST-L-07685,BYD Blade EV,LFP,Slow (AC),Hot,Deep (0-100%),731,45.8,188047.0,83.0,64.92,338.48,28.0,0.073235,45505.93,4301,3570,1071000,142.8,0
BAT-TEST-L-07686,BYD Blade EV,LFP,Ultra-Fast (HPC),Temperate,Shallow (20-80%),1876,70.4,697161.8,61.86,50.31,335.07,27.8,0.107895,87032.58,4918,3042,912600,121.7,1
BAT-TEST-L-07687,Chevy Bolt EV,NMC,Slow (AC),Hot,Deep (0-100%),1605,59.9,550087.9,68.74,55.16,337.46,42.9,0.100125,82751.49,5135,3530,1059000,141.2,1
BAT-TEST-L-07688,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),398,23.8,158527.7,92.23,73.06,359.69,24.9,0.06148,27530.7,5122,4724,1417200,189.0,0
BAT-TEST-L-07689,Model 3 Long Range,LFP,Fast (DC),Hot,Moderate (10-90%),2342,72.2,596226.4,46.99,38.84,356.74,35.1,0.130396,82539.45,4418,2076,622800,83.0,1
BAT-TEST-L-07690,BYD Blade EV,NMC,Ultra-Fast (HPC),Hot,Moderate (10-90%),2054,118.0,546201.2,64.3,51.77,340.82,21.3,0.106071,99047.35,5753,3699,1109700,148.0,1
BAT-TEST-L-07691,Chevy Bolt EV,NCA,Ultra-Fast (HPC),Cold,Deep (0-100%),3925,185.6,1062006.8,12.48,10.57,344.17,29.1,0.177256,36749.51,4485,560,168000,22.4,1
BAT-TEST-L-07692,Tesla Model S,LFP,Ultra-Fast (HPC),Cold,Shallow (20-80%),2436,96.1,742102.0,49.88,40.69,342.35,23.7,0.118586,91134.34,4861,2425,727500,97.0,1
BAT-TEST-L-07693,Model 3 Long Range,NCA,Fast (DC),Temperate,Deep (0-100%),1977,109.0,605730.6,58.15,46.14,350.63,36.7,0.12245,86222.48,4724,2747,824100,109.9,1
BAT-TEST-L-07694,Model Y Performance,LFP,Fast (DC),Temperate,Deep (0-100%),410,12.3,157388.2,91.78,72.93,330.3,29.3,0.060075,28221.33,4986,4576,1372800,183.0,0
BAT-TEST-L-07695,Model Y Performance,LFP,Slow (AC),Hot,Shallow (20-80%),3399,154.4,859734.4,22.55,16.94,358.48,18.2,0.159038,57492.15,4389,990,297000,39.6,1
BAT-TEST-L-07696,Tesla Model S,NMC,Slow (AC),Cold,Deep (0-100%),3062,115.4,981767.6,34.81,28.46,330.64,19.8,0.143401,79950.88,4697,1635,490500,65.4,1
BAT-TEST-L-07697,Tesla Model S,NMC,Fast (DC),Temperate,Moderate (10-90%),5006,330.4,1424360.4,11.44,10.63,332.03,30.0,0.182392,42938.02,5652,646,193800,25.8,1
BAT-TEST-L-07698,Model 3 Long Range,NCA,Fast (DC),Cold,Deep (0-100%),799,23.9,301817.8,84.71,67.62,333.68,30.0,0.071889,50759.79,5224,4425,1327500,177.0,0
BAT-TEST-L-07699,Model Y Performance,NCA,Slow (AC),Temperate,Shallow (20-80%),317,10.1,101004.8,92.38,73.34,348.26,43.5,0.060218,21963.29,4160,3843,1152900,153.7,0
BAT-TEST-L-07700,Model Y Performance,NMC,Fast (DC),Temperate,Deep (0-100%),2030,95.9,790989.1,63.1,51.83,357.04,19.8,0.113454,96064.56,5501,3471,1041300,138.8,1
BAT-TEST-L-07701,Model Y Performance,LFP,Ultra-Fast (HPC),Cold,Moderate (10-90%),2551,122.2,926851.2,43.29,33.3,331.8,34.1,0.139665,82820.55,4498,1947,584100,77.9,1
BAT-TEST-L-07702,Model 3 Long Range,NMC,Fast (DC),Temperate,Moderate (10-90%),4486,208.8,1671636.8,19.94,15.1,345.05,31.8,0.171929,67094.12,5603,1117,335100,44.7,1
BAT-TEST-L-07703,Chevy Bolt EV,NCA,Slow (AC),Temperate,Moderate (10-90%),3692,216.9,1261138.6,36.59,28.72,339.4,30.6,0.139517,101304.56,5822,2130,639000,85.2,1
BAT-TEST-L-07704,Chevy Bolt EV,NCA,Fast (DC),Temperate,Moderate (10-90%),3765,172.8,1161606.0,30.31,23.37,337.63,50.6,0.160242,85583.76,5402,1637,491100,65.5,1
BAT-TEST-L-07705,Chevy Bolt EV,NCA,Slow (AC),Temperate,Shallow (20-80%),1066,44.2,388265.0,78.17,62.53,354.02,34.1,0.079177,62496.91,4883,3817,1145100,152.7,1
BAT-TEST-L-07706,Model Y Performance,NMC,Ultra-Fast (HPC),Cold,Shallow (20-80%),1627,59.4,519239.6,59.76,45.84,352.28,25.1,0.107584,72921.6,4043,2416,724800,96.6,1
BAT-TEST-L-07707,Tesla Model S,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),3273,206.3,895326.8,20.24,16.93,331.32,44.3,0.174206,49686.93,4104,831,249300,33.2,1
BAT-TEST-L-07708,Model Y Performance,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),1940,66.1,540660.1,62.78,51.36,348.49,37.7,0.107611,91347.08,5212,3272,981600,130.9,1
BAT-TEST-L-07709,Model 3 Long Range,LFP,Ultra-Fast (HPC),Hot,Deep (0-100%),1792,64.6,631399.0,68.72,55.22,331.3,44.6,0.093611,92355.21,5728,3936,1180800,157.4,1
BAT-TEST-L-07710,Tesla Model S,LFP,Ultra-Fast (HPC),Hot,Moderate (10-90%),1086,52.5,315224.8,81.04,65.39,331.44,42.1,0.084022,66010.32,5729,4643,1392900,185.7,0
BAT-TEST-L-07711,Chevy Bolt EV,LFP,Fast (DC),Hot,Shallow (20-80%),3591,171.2,1086076.2,25.36,19.29,346.89,21.0,0.155211,68306.55,4811,1220,366000,48.8,1
BAT-TEST-L-07712,BYD Blade EV,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),4191,205.5,1298380.1,22.89,19.46,356.23,30.0,0.17452,71934.11,5435,1244,373200,49.8,1
BAT-TEST-L-07713,Model Y Performance,NCA,Slow (AC),Hot,Deep (0-100%),2352,72.3,711110.7,54.83,43.61,337.34,27.4,0.118491,96712.15,5206,2854,856200,114.2,1
BAT-TEST-L-07714,BYD Blade EV,NCA,Slow (AC),Temperate,Shallow (20-80%),971,42.3,354416.4,76.82,61.44,353.38,33.4,0.084953,55944.39,4189,3218,965400,128.7,1
BAT-TEST-L-07715,Model Y Performance,NCA,Ultra-Fast (HPC),Cold,Shallow (20-80%),3331,121.9,1025568.0,31.02,25.48,349.71,43.0,0.145045,77490.29,4829,1498,449400,59.9,1
BAT-TEST-L-07716,Model 3 Long Range,LFP,Slow (AC),Cold,Shallow (20-80%),1972,60.9,684583.2,61.58,48.06,340.52,30.3,0.108678,91084.0,5133,3161,948300,126.4,1
BAT-TEST-L-07717,Model Y Performance,NMC,Fast (DC),Temperate,Shallow (20-80%),1821,65.3,507425.3,63.12,50.1,345.72,36.3,0.094437,86204.64,4937,3116,934800,124.6,1
BAT-TEST-L-07718,Model Y Performance,LFP,Fast (DC),Hot,Deep (0-100%),1374,74.2,495269.8,76.36,60.75,354.59,41.2,0.087909,78690.37,5813,4439,1331700,177.6,1
BAT-TEST-L-07719,Tesla Model S,NCA,Ultra-Fast (HPC),Hot,Moderate (10-90%),781,23.2,311170.7,81.04,65.56,357.79,30.4,0.078064,47466.48,4118,3337,1001100,133.5,0
BAT-TEST-L-07720,Tesla Model S,NCA,Slow (AC),Temperate,Deep (0-100%),1383,44.2,472491.2,71.37,56.39,331.81,17.9,0.09368,74031.7,4831,3448,1034400,137.9,1
BAT-TEST-L-07721,Tesla Model S,NMC,Ultra-Fast (HPC),Temperate,Deep (0-100%),2683,83.4,795547.8,34.46,27.5,354.22,31.4,0.147108,69332.75,4093,1410,423000,56.4,1
BAT-TEST-L-07722,Model Y Performance,NCA,Slow (AC),Hot,Shallow (20-80%),3246,140.5,1120744.1,21.01,17.38,331.17,44.4,0.178654,51155.03,4110,864,259200,34.6,1
BAT-TEST-L-07723,Tesla Model S,LFP,Fast (DC),Cold,Shallow (20-80%),1355,61.1,516401.8,76.75,60.71,335.64,46.6,0.081365,78001.63,5829,4474,1342200,179.0,1
BAT-TEST-L-07724,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),4383,141.7,1680192.4,26.17,22.58,339.49,31.0,0.167219,86022.33,5936,1553,465900,62.1,1
BAT-TEST-L-07725,Model Y Performance,NMC,Ultra-Fast (HPC),Temperate,Shallow (20-80%),3355,204.3,957851.8,29.27,23.07,331.98,39.9,0.157422,73652.45,4743,1388,416400,55.5,1
BAT-TEST-L-07726,Model 3 Long Range,NMC,Ultra-Fast (HPC),Hot,Moderate (10-90%),3276,170.9,1013976.1,31.56,26.14,340.23,19.5,0.146864,77537.93,4787,1511,453300,60.4,1
BAT-TEST-L-07727,Model Y Performance,NMC,Slow (AC),Hot,Moderate (10-90%),253,14.5,88224.5,94.26,75.21,331.25,22.6,0.057136,17886.74,4411,4158,1247400,166.3,0
BAT-TEST-L-07728,BYD Blade EV,LFP,Ultra-Fast (HPC),Temperate,Shallow (20-80%),630,27.1,227810.6,85.97,67.76,342.08,39.5,0.069288,40618.98,4489,3859,1157700,154.4,0
BAT-TEST-L-07729,Tesla Model S,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),2679,120.2,1061429.7,40.76,35.02,336.49,23.8,0.133201,81901.41,4522,1843,552900,73.7,1
BAT-TEST-L-07730,Chevy Bolt EV,NMC,Slow (AC),Temperate,Deep (0-100%),1053,38.2,408354.0,80.23,64.52,350.68,19.6,0.073004,63360.92,5326,4273,1281900,170.9,0
BAT-TEST-L-07731,BYD Blade EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),585,22.9,215275.2,89.88,71.39,330.38,18.8,0.061542,39436.54,5783,5198,1559400,207.9,0
BAT-TEST-L-07732,Tesla Model S,NMC,Slow (AC),Cold,Shallow (20-80%),1229,46.9,419163.8,71.88,57.93,341.13,25.9,0.093896,66252.76,4370,3141,942300,125.6,1
BAT-TEST-L-07733,BYD Blade EV,LFP,Slow (AC),Temperate,Moderate (10-90%),5031,213.1,1846814.1,12.08,9.08,344.14,52.5,0.181519,45593.81,5722,691,207300,27.6,1
BAT-TEST-L-07734,Model 3 Long Range,NCA,Ultra-Fast (HPC),Temperate,Shallow (20-80%),2410,69.5,854817.4,53.92,44.34,330.61,27.2,0.12083,97468.09,5231,2821,846300,112.8,1
BAT-TEST-L-07735,BYD Blade EV,NCA,Slow (AC),Cold,Deep (0-100%),951,47.6,287193.8,77.82,63.19,331.54,43.7,0.082944,55507.03,4288,3337,1001100,133.5,1
BAT-TEST-L-07736,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),982,43.2,354791.2,80.97,67.41,333.73,41.2,0.084497,59632.72,5160,4178,1253400,167.1,0
BAT-TEST-L-07737,Model 3 Long Range,NCA,Fast (DC),Cold,Deep (0-100%),2191,73.0,763075.7,47.15,39.73,343.86,32.6,0.132927,77476.47,4146,1955,586500,78.2,1
BAT-TEST-L-07738,Chevy Bolt EV,LFP,Slow (AC),Cold,Deep (0-100%),5161,234.2,1327726.6,12.69,7.87,341.21,29.9,0.181845,49124.98,5911,750,225000,30.0,1
BAT-TEST-L-07739,Model 3 Long Range,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),1706,108.5,665818.0,69.15,56.37,357.23,38.5,0.102071,88483.72,5531,3825,1147500,153.0,1
BAT-TEST-L-07740,BYD Blade EV,NMC,Fast (DC),Hot,Moderate (10-90%),400,12.0,115677.2,93.14,73.99,355.02,29.1,0.055313,27942.17,5831,5431,1629300,217.2,0
BAT-TEST-L-07741,BYD Blade EV,LFP,Fast (DC),Temperate,Moderate (10-90%),4632,136.0,1459088.9,18.66,13.94,344.89,51.9,0.174128,64810.05,5694,1062,318600,42.5,1
BAT-TEST-L-07742,Model 3 Long Range,NMC,Fast (DC),Temperate,Moderate (10-90%),3063,92.7,820564.4,31.23,24.24,357.19,50.0,0.150262,71750.48,4454,1391,417300,55.6,1
BAT-TEST-L-07743,Model 3 Long Range,NMC,Slow (AC),Hot,Shallow (20-80%),2152,131.9,701646.6,60.24,48.11,347.56,23.7,0.1144,97222.56,5412,3260,978000,130.4,1
BAT-TEST-L-07744,Model Y Performance,NCA,Slow (AC),Temperate,Shallow (20-80%),1766,59.8,485517.5,62.94,50.71,351.07,15.8,0.108484,83368.07,4766,3000,900000,120.0,1
BAT-TEST-L-07745,BYD Blade EV,NMC,Ultra-Fast (HPC),Hot,Deep (0-100%),2679,78.1,720767.4,52.77,41.59,334.51,15.0,0.114288,106027.74,5672,2993,897900,119.7,1
BAT-TEST-L-07746,Model 3 Long Range,LFP,Slow (AC),Cold,Deep (0-100%),3580,145.4,1372632.7,19.18,15.83,357.02,41.6,0.162277,51487.65,4429,849,254700,34.0,1
BAT-TEST-L-07747,Chevy Bolt EV,NMC,Slow (AC),Cold,Shallow (20-80%),3588,237.4,1323221.3,39.6,31.83,339.4,28.0,0.145863,106566.36,5940,2352,705600,94.1,1
BAT-TEST-L-07748,Model Y Performance,LFP,Slow (AC),Cold,Shallow (20-80%),1045,33.6,407048.4,76.22,59.78,350.27,45.3,0.087355,59740.36,4395,3350,1005000,134.0,1
BAT-TEST-L-07749,Tesla Model S,NCA,Ultra-Fast (HPC),Hot,Shallow (20-80%),979,39.3,391032.9,76.24,60.45,344.95,25.0,0.084105,55976.01,4120,3141,942300,125.6,1
BAT-TEST-L-07750,Tesla Model S,LFP,Fast (DC),Temperate,Shallow (20-80%),2586,132.8,769611.8,47.9,39.53,348.3,28.3,0.126086,92908.21,4964,2378,713400,95.1,1
BAT-TEST-L-07751,Model 3 Long Range,NCA,Slow (AC),Temperate,Deep (0-100%),3625,113.8,1129606.0,39.37,32.42,359.72,46.3,0.134159,107049.86,5979,2354,706200,94.2,1
BAT-TEST-L-07752,Model 3 Long Range,NMC,Slow (AC),Cold,Deep (0-100%),301,13.6,93293.8,94.19,75.04,346.38,44.8,0.061655,21264.3,5184,4883,1464900,195.3,0
BAT-TEST-L-07753,Model Y Performance,NMC,Fast (DC),Hot,Deep (0-100%),485,26.0,164698.8,89.11,71.68,353.25,28.5,0.060331,32415.07,4455,3970,1191000,158.8,0
BAT-TEST-L-07754,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Temperate,Deep (0-100%),3966,180.0,1194297.8,16.62,13.73,352.89,50.8,0.172266,49429.34,4756,790,237000,31.6,1
BAT-TEST-L-07755,Chevy Bolt EV,LFP,Slow (AC),Cold,Shallow (20-80%),3596,120.5,1056484.4,11.21,6.36,354.03,32.7,0.19236,30242.91,4050,454,136200,18.2,1
BAT-TEST-L-07756,Tesla Model S,NMC,Slow (AC),Temperate,Moderate (10-90%),2268,104.8,885134.1,60.44,47.95,349.73,38.2,0.110061,102809.08,5733,3465,1039500,138.6,1
BAT-TEST-L-07757,BYD Blade EV,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),3533,122.5,1254433.7,39.28,28.89,333.56,31.6,0.152335,104069.39,5818,2285,685500,91.4,1
BAT-TEST-L-07758,BYD Blade EV,NCA,Slow (AC),Cold,Moderate (10-90%),2998,136.1,1084388.5,45.04,35.53,332.82,36.8,0.133157,101272.7,5455,2457,737100,98.3,1
BAT-TEST-L-07759,Model 3 Long Range,LFP,Ultra-Fast (HPC),Hot,Deep (0-100%),2660,173.7,999302.5,33.72,27.22,332.86,43.7,0.16358,67263.3,4013,1353,405900,54.1,1
BAT-TEST-L-07760,Model Y Performance,NCA,Slow (AC),Cold,Deep (0-100%),2109,133.6,786535.7,63.92,51.16,334.25,15.6,0.095789,101097.57,5845,3736,1120800,149.4,1
BAT-TEST-L-07761,Model Y Performance,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),3991,119.0,1345736.1,11.55,8.59,339.0,29.8,0.184162,34561.9,4512,521,156300,20.8,1
BAT-TEST-L-07762,Tesla Model S,NMC,Fast (DC),Cold,Moderate (10-90%),932,49.7,308030.3,80.87,64.82,336.61,30.4,0.081732,56531.62,4873,3941,1182300,157.6,0
BAT-TEST-L-07763,Model Y Performance,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),662,22.2,253848.7,84.39,66.27,352.29,14.1,0.070986,41901.5,4242,3580,1074000,143.2,0
BAT-TEST-L-07764,BYD Blade EV,NMC,Slow (AC),Hot,Shallow (20-80%),2849,135.0,864769.3,43.67,33.69,357.83,19.7,0.126797,93314.88,5058,2209,662700,88.4,1
BAT-TEST-L-07765,Chevy Bolt EV,LFP,Fast (DC),Cold,Deep (0-100%),591,28.9,149685.5,88.52,70.18,346.54,17.9,0.070955,39238.7,5150,4559,1367700,182.4,0
BAT-TEST-L-07766,Model Y Performance,NMC,Fast (DC),Cold,Moderate (10-90%),2943,177.9,809322.9,50.62,40.47,330.36,26.2,0.128168,111739.22,5960,3017,905100,120.7,1
BAT-TEST-L-07767,Chevy Bolt EV,LFP,Ultra-Fast (HPC),Hot,Deep (0-100%),431,23.1,148503.7,92.45,75.34,343.69,39.4,0.05385,29885.72,5712,5281,1584300,211.2,0
BAT-TEST-L-07768,Tesla Model S,NCA,Ultra-Fast (HPC),Hot,Deep (0-100%),4296,192.5,1414611.8,22.49,17.29,358.7,19.8,0.167934,72453.57,5542,1246,373800,49.8,1
BAT-TEST-L-07769,Tesla Model S,LFP,Ultra-Fast (HPC),Temperate,Moderate (10-90%),2164,63.4,769802.9,46.7,37.74,350.0,28.8,0.129705,75799.2,4060,1896,568800,75.8,1
BAT-TEST-L-07770,BYD Blade EV,NCA,Ultra-Fast (HPC),Temperate,Deep (0-100%),2572,148.7,798854.7,55.82,45.57,354.75,18.7,0.114585,107682.17,5822,3250,975000,130.0,1
BAT-TEST-L-07771,Chevy Bolt EV,NCA,Fast (DC),Hot,Deep (0-100%),4417,140.4,1453845.7,11.48,8.94,332.1,38.6,0.186427,38044.95,4990,573,171900,22.9,1
BAT-TEST-L-07772,Model Y Performance,NMC,Slow (AC),Hot,Moderate (10-90%),3303,101.4,1200243.7,40.02,30.24,337.85,30.6,0.133303,99130.38,5506,2203,660900,88.1,1
BAT-TEST-L-07773,Chevy Bolt EV,NMC,Ultra-Fast (HPC),Cold,Moderate (10-90%),1967,82.9,507872.8,57.78,45.3,353.52,27.7,0.116269,85233.33,4658,2691,807300,107.6,1
BAT-TEST-L-07774,BYD Blade EV,NMC,Fast (DC),Hot,Moderate (10-90%),2077,73.7,820508.2,62.68,49.16,349.9,39.1,0.110695,97644.48,5566,3489,1046700,139.6,1
BAT-TEST-L-07775,Model 3 Long Range,LFP,Fast (DC),Cold,Shallow (20-80%),1083,32.9,430035.2,74.08,59.49,343.05,40.0,0.099062,60169.45,4178,3095,928500,123.8,1
BAT-TEST-L-07776,Model Y Performance,NMC,Slow (AC),Cold,Shallow (20-80%),1849,66.9,486709.8,67.95,54.67,346.84,37.0,0.093115,94228.14,5769,3920,1176000,156.8,1
